holdet_person_id,holdet_rider_name,pcs_rider_id,pcs_rider_name,season,result_date,race_name,result_label,result_scope,grand_tour_slug,race_class,rank_position,raw_result,kms,pcs_points,uci_points,vertical_meters,source_url,fetched_at
4405,Samuele Battistella,samuele-battistella,Battistella Samuele,2026,2026-03-18,Milano - Torino,Milano - Torino,SEASON_RACE,,1.Pro,43,43,174.0,,,1489,https://www.procyclingstats.com/race/milano-torino/2026/result,2026-04-17 11:37:16.20803+00
4405,Samuele Battistella,samuele-battistella,Battistella Samuele,2026,2026-03-04,Trofeo Laigueglia,Trofeo Laigueglia,SEASON_RACE,,1.Pro,52,52,192.0,,,3475,https://www.procyclingstats.com/race/trofeo-laigueglia/2026/result,2026-04-17 11:37:16.20803+00
4405,Samuele Battistella,samuele-battistella,Battistella Samuele,2026,2026-03-01,Faun Drome Classic,Faun Drome Classic,SEASON_RACE,,1.Pro,42,42,185.0,,,2206,https://www.procyclingstats.com/race/la-drome-classic/2026/result,2026-04-17 11:37:16.20803+00
4405,Samuele Battistella,samuele-battistella,Battistella Samuele,2026,2026-02-28,Faun-Ardèche Classic,Faun-Ardèche Classic,SEASON_RACE,,1.Pro,,DNF,187.6,,,3411,https://www.procyclingstats.com/race/faun-ardeche-classic/2026/result,2026-04-17 11:37:16.20803+00
4405,Samuele Battistella,samuele-battistella,Battistella Samuele,2026,2026-02-22,Volta ao Algarve em Bicicleta,General classification,SEASON_RACE,,2.Pro,27,27,,,5.00,,https://www.procyclingstats.com/race/volta-ao-algarve/2026/gc,2026-04-17 11:37:16.20803+00
4405,Samuele Battistella,samuele-battistella,Battistella Samuele,2026,2026-02-22,Volta ao Algarve em Bicicleta,Stage 5,SEASON_RACE,,2.Pro,31,31,148.4,,,2252,https://www.procyclingstats.com/race/volta-ao-algarve/2026/stage-5,2026-04-17 11:37:16.20803+00
4405,Samuele Battistella,samuele-battistella,Battistella Samuele,2026,2026-02-21,Volta ao Algarve em Bicicleta,Stage 4,SEASON_RACE,,2.Pro,94,94,175.1,,,1878,https://www.procyclingstats.com/race/volta-ao-algarve/2026/stage-4,2026-04-17 11:37:16.20803+00
4405,Samuele Battistella,samuele-battistella,Battistella Samuele,2026,2026-02-20,Volta ao Algarve em Bicicleta,Stage 3 (ITT),SEASON_RACE,,2.Pro,61,61,19.5,,,188,https://www.procyclingstats.com/race/volta-ao-algarve/2026/stage-3,2026-04-17 11:37:16.20803+00
4405,Samuele Battistella,samuele-battistella,Battistella Samuele,2026,2026-02-19,Volta ao Algarve em Bicicleta,Stage 2,SEASON_RACE,,2.Pro,32,32,147.2,,,2832,https://www.procyclingstats.com/race/volta-ao-algarve/2026/stage-2,2026-04-17 11:37:16.20803+00
4405,Samuele Battistella,samuele-battistella,Battistella Samuele,2026,2026-02-18,Volta ao Algarve em Bicicleta,Stage 1,SEASON_RACE,,2.Pro,147,147,183.5,,,1972,https://www.procyclingstats.com/race/volta-ao-algarve/2026/stage-1,2026-04-17 11:37:16.20803+00
4405,Samuele Battistella,samuele-battistella,Battistella Samuele,2026,2026-02-14,Figueira Champions Classic,Figueira Champions Classic,SEASON_RACE,,1.Pro,35,35,177.8,,3.00,2236,https://www.procyclingstats.com/race/figueira-champions-classic/2026/result,2026-04-17 11:37:16.20803+00
4405,Samuele Battistella,samuele-battistella,Battistella Samuele,2026,2026-02-01,Trofeo Palma,Trofeo Palma,SEASON_RACE,,1.1,128,128,158.3,,,1276,https://www.procyclingstats.com/race/trofeo-palma/2026/result,2026-04-17 11:37:16.20803+00
4405,Samuele Battistella,samuele-battistella,Battistella Samuele,2026,2026-01-31,Trofeo Andratx - Pollença,Trofeo Andratx - Pollença,SEASON_RACE,,1.1,43,43,121.5,,,2761,https://www.procyclingstats.com/race/trofeo-pollenca-port-d-andratx/2026/result,2026-04-17 11:37:16.20803+00
4405,Samuele Battistella,samuele-battistella,Battistella Samuele,2026,2026-01-30,Trofeo Serra Tramuntana,Trofeo Serra Tramuntana,SEASON_RACE,,1.1,82,82,154.3,,,2484,https://www.procyclingstats.com/race/deia-trophy/2026/result,2026-04-17 11:37:16.20803+00
4405,Samuele Battistella,samuele-battistella,Battistella Samuele,2026,2026-01-28,Trofeo Calvià,Trofeo Calvià,SEASON_RACE,,1.1,31,31,148.3,,,2867,https://www.procyclingstats.com/race/trofeo-calvia/2026/result,2026-04-17 11:37:16.20803+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-03-29,Volta Ciclista a Catalunya,General classification,SEASON_RACE,,2.UWT,11,11,,60.00,56.00,,https://www.procyclingstats.com/race/volta-a-catalunya/2026/gc,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-03-29,Volta Ciclista a Catalunya,Stage 7,SEASON_RACE,,2.UWT,25,25,95.1,,,1617,https://www.procyclingstats.com/race/volta-a-catalunya/2026/stage-7,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-03-28,Volta Ciclista a Catalunya,Stage 6,SEASON_RACE,,2.UWT,13,13,158.2,,,3895,https://www.procyclingstats.com/race/volta-a-catalunya/2026/stage-6,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-03-27,Volta Ciclista a Catalunya,Stage 5,SEASON_RACE,,2.UWT,11,11,153.1,,,4390,https://www.procyclingstats.com/race/volta-a-catalunya/2026/stage-5,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-03-26,Volta Ciclista a Catalunya,Stage 4,SEASON_RACE,,2.UWT,31,31,151.0,,,2844,https://www.procyclingstats.com/race/volta-a-catalunya/2026/stage-4,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-03-25,Volta Ciclista a Catalunya,Stage 3,SEASON_RACE,,2.UWT,57,57,159.4,,,2279,https://www.procyclingstats.com/race/volta-a-catalunya/2026/stage-3,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-03-24,Volta Ciclista a Catalunya,Stage 2,SEASON_RACE,,2.UWT,78,78,167.4,,,1898,https://www.procyclingstats.com/race/volta-a-catalunya/2026/stage-2,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-03-23,Volta Ciclista a Catalunya,Stage 1,SEASON_RACE,,2.UWT,31,31,172.8,,,2150,https://www.procyclingstats.com/race/volta-a-catalunya/2026/stage-1,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-03-15,Tirreno-Adriatico,General classification,SEASON_RACE,,2.UWT,7,7,,100.00,150.00,,https://www.procyclingstats.com/race/tirreno-adriatico/2026/gc,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-03-15,Tirreno-Adriatico,Points classification,SEASON_RACE,,2.UWT,28,28,,,,,https://www.procyclingstats.com/race/tirreno-adriatico/2026/points,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-03-15,Tirreno-Adriatico,Stage 7,SEASON_RACE,,2.UWT,47,47,142.0,,,1135,https://www.procyclingstats.com/race/tirreno-adriatico/2026/stage-7,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-03-14,Tirreno-Adriatico,Stage 6,SEASON_RACE,,2.UWT,6,6,188.0,7.00,15.00,4007,https://www.procyclingstats.com/race/tirreno-adriatico/2026/stage-6,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-03-13,Tirreno-Adriatico,Stage 5,SEASON_RACE,,2.UWT,10,10,184.0,1.00,2.00,3845,https://www.procyclingstats.com/race/tirreno-adriatico/2026/stage-5,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-03-12,Tirreno-Adriatico,Stage 4,SEASON_RACE,,2.UWT,24,24,213.0,,,2781,https://www.procyclingstats.com/race/tirreno-adriatico/2026/stage-4,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-03-11,Tirreno-Adriatico,Stage 3,SEASON_RACE,,2.UWT,101,101,221.0,,,2436,https://www.procyclingstats.com/race/tirreno-adriatico/2026/stage-3,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-03-10,Tirreno-Adriatico,Stage 2,SEASON_RACE,,2.UWT,14,14,206.0,,,2208,https://www.procyclingstats.com/race/tirreno-adriatico/2026/stage-2,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-03-09,Tirreno-Adriatico,Stage 1 (ITT),SEASON_RACE,,2.UWT,25,25,11.5,,,8,https://www.procyclingstats.com/race/tirreno-adriatico/2026/stage-1,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-03-04,Trofeo Laigueglia,Trofeo Laigueglia,SEASON_RACE,,1.Pro,1,1,192.0,125.00,250.00,3475,https://www.procyclingstats.com/race/trofeo-laigueglia/2026/result,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-02-08,National Championships Colombia ME - Road Race,National Championships Colombia ME - Road Race,SEASON_RACE,,NC,4,4,207.4,4.00,50.00,3381,https://www.procyclingstats.com/race/nc-colombia/2026/result,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-02-01,Mapei Cadel Evans Great Ocean Road Race - Men,Mapei Cadel Evans Great Ocean Road Race - Men,SEASON_RACE,,1.UWT,18,18,182.3,17.00,24.00,1642,https://www.procyclingstats.com/race/great-ocean-road-race/2026/result,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-01-25,Santos Tour Down Under,General classification,SEASON_RACE,,2.UWT,22,22,,16.00,20.00,,https://www.procyclingstats.com/race/tour-down-under/2026/gc,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-01-25,Santos Tour Down Under,Mountains classification,SEASON_RACE,,2.UWT,10,10,,,,,https://www.procyclingstats.com/race/tour-down-under/2026/kom,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-01-25,Santos Tour Down Under,Stage 5,SEASON_RACE,,2.UWT,40,40,169.8,,,2992,https://www.procyclingstats.com/race/tour-down-under/2026/stage-5,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-01-24,Santos Tour Down Under,Stage 4,SEASON_RACE,,2.UWT,44,44,130.8,,,1458,https://www.procyclingstats.com/race/tour-down-under/2026/stage-4,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-01-23,Santos Tour Down Under,Stage 3,SEASON_RACE,,2.UWT,65,65,140.8,,,1870,https://www.procyclingstats.com/race/tour-down-under/2026/stage-3,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-01-22,Santos Tour Down Under,Stage 2,SEASON_RACE,,2.UWT,30,30,148.1,,,2787,https://www.procyclingstats.com/race/tour-down-under/2026/stage-2,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-01-21,Santos Tour Down Under,Stage 1,SEASON_RACE,,2.UWT,57,57,120.6,,,1107,https://www.procyclingstats.com/race/tour-down-under/2026/stage-1,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2026,2026-01-20,Santos Tour Down Under,Prologue,SEASON_RACE,,2.UWT,68,68,3.6,,,14,https://www.procyclingstats.com/race/tour-down-under/2026/prologue,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-09-14,La Vuelta Ciclista a España,General classification,GRAND_TOUR_GC,vuelta-a-espana,2.UWT,15,15,,100.00,80.00,,https://www.procyclingstats.com/race/vuelta-a-espana/2025/gc,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-09-14,La Vuelta Ciclista a España,Mountains classification,GRAND_TOUR_KOM,vuelta-a-espana,2.UWT,35,35,,,,,https://www.procyclingstats.com/race/vuelta-a-espana/2025/kom,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-09-14,La Vuelta Ciclista a España,Points classification,GRAND_TOUR_POINTS,vuelta-a-espana,2.UWT,18,18,,,,,https://www.procyclingstats.com/race/vuelta-a-espana/2025/points,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-09-14,La Vuelta Ciclista a España,Stage 21,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,,NR,108.0,,,1678,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-21,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-09-13,La Vuelta Ciclista a España,Stage 20,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,43,43,164.8,,,4116,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-20,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-09-12,La Vuelta Ciclista a España,Stage 19,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,27,27,161.9,,,1300,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-19,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-09-11,La Vuelta Ciclista a España,Stage 18 (ITT),GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,35,35,12.2,,,33,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-18,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-09-10,La Vuelta Ciclista a España,Stage 17,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,17,17,143.2,,,3234,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-17,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-09-09,La Vuelta Ciclista a España,Stage 16,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,31,31,167.9,,,3476,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-16,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-09-07,La Vuelta Ciclista a España,Stage 15,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,4,4,167.8,25.00,80.00,3099,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-15,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-09-06,La Vuelta Ciclista a España,Stage 14,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,29,29,135.9,,,4095,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-14,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-09-05,La Vuelta Ciclista a España,Stage 13,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,57,57,202.7,,,3958,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-13,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-09-04,La Vuelta Ciclista a España,Stage 12,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,8,8,144.9,10.00,35.00,2504,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-12,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-09-03,La Vuelta Ciclista a España,Stage 11,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,,DF,157.4,,,3081,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-11,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-09-02,La Vuelta Ciclista a España,Stage 10,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,62,62,175.3,,,2910,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-10,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-08-31,La Vuelta Ciclista a España,Stage 9,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,36,36,195.5,,,3123,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-9,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-08-30,La Vuelta Ciclista a España,Stage 8,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,73,73,163.5,,,1219,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-8,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-08-29,La Vuelta Ciclista a España,Stage 7,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,27,27,188.0,,,4203,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-7,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-08-28,La Vuelta Ciclista a España,Stage 6,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,22,22,170.3,,,3602,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-6,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-08-27,La Vuelta Ciclista a España,Stage 5 (TTT),GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,11,11,24.1,,2.50,122,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-5,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-08-26,La Vuelta Ciclista a España,Stage 4,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,46,46,206.7,,,3081,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-4,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-08-25,La Vuelta Ciclista a España,Stage 3,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,7,7,134.6,12.00,40.00,1948,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-3,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-08-24,La Vuelta Ciclista a España,Stage 2,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,21,21,159.5,,,1910,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-2,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-08-23,La Vuelta Ciclista a España,Stage 1,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,28,28,186.7,,,1293,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-1,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-07-27,Tour de France,General classification,GRAND_TOUR_GC,tour-de-france,2.UWT,40,40,,25.00,35.00,,https://www.procyclingstats.com/race/tour-de-france/2025/gc,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-07-27,Tour de France,Mountains classification,GRAND_TOUR_KOM,tour-de-france,2.UWT,20,20,,,,,https://www.procyclingstats.com/race/tour-de-france/2025/kom,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-07-27,Tour de France,Points classification,GRAND_TOUR_POINTS,tour-de-france,2.UWT,58,58,,,,,https://www.procyclingstats.com/race/tour-de-france/2025/points,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-07-27,Tour de France,Stage 21,GRAND_TOUR_STAGE,tour-de-france,2.UWT,117,117,132.3,,,1129,https://www.procyclingstats.com/race/tour-de-france/2025/stage-21,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-07-26,Tour de France,Stage 20,GRAND_TOUR_STAGE,tour-de-france,2.UWT,91,91,184.2,,,2916,https://www.procyclingstats.com/race/tour-de-france/2025/stage-20,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-07-25,Tour de France,Stage 19,GRAND_TOUR_STAGE,tour-de-france,2.UWT,77,77,93.1,,,3431,https://www.procyclingstats.com/race/tour-de-france/2025/stage-19,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-07-24,Tour de France,Stage 18,GRAND_TOUR_STAGE,tour-de-france,2.UWT,18,18,171.5,,,5642,https://www.procyclingstats.com/race/tour-de-france/2025/stage-18,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-07-23,Tour de France,Stage 17,GRAND_TOUR_STAGE,tour-de-france,2.UWT,117,117,160.4,,,1660,https://www.procyclingstats.com/race/tour-de-france/2025/stage-17,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-07-22,Tour de France,Stage 16,GRAND_TOUR_STAGE,tour-de-france,2.UWT,3,3,171.5,50.00,110.00,2929,https://www.procyclingstats.com/race/tour-de-france/2025/stage-16,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-07-20,Tour de France,Stage 15,GRAND_TOUR_STAGE,tour-de-france,2.UWT,15,15,169.3,1.00,5.00,2305,https://www.procyclingstats.com/race/tour-de-france/2025/stage-15,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-07-19,Tour de France,Stage 14,GRAND_TOUR_STAGE,tour-de-france,2.UWT,103,103,182.6,,,5020,https://www.procyclingstats.com/race/tour-de-france/2025/stage-14,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-07-18,Tour de France,Stage 13 (ITT),GRAND_TOUR_STAGE,tour-de-france,2.UWT,20,20,10.9,,,645,https://www.procyclingstats.com/race/tour-de-france/2025/stage-13,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-07-17,Tour de France,Stage 12,GRAND_TOUR_STAGE,tour-de-france,2.UWT,35,35,180.6,,,3794,https://www.procyclingstats.com/race/tour-de-france/2025/stage-12,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-07-16,Tour de France,Stage 11,GRAND_TOUR_STAGE,tour-de-france,2.UWT,138,138,156.8,,,1567,https://www.procyclingstats.com/race/tour-de-france/2025/stage-11,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-07-14,Tour de France,Stage 10,GRAND_TOUR_STAGE,tour-de-france,2.UWT,140,140,165.3,,,4307,https://www.procyclingstats.com/race/tour-de-france/2025/stage-10,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-07-13,Tour de France,Stage 9,GRAND_TOUR_STAGE,tour-de-france,2.UWT,168,168,174.1,,,1019,https://www.procyclingstats.com/race/tour-de-france/2025/stage-9,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-07-12,Tour de France,Stage 8,GRAND_TOUR_STAGE,tour-de-france,2.UWT,103,103,171.4,,,1257,https://www.procyclingstats.com/race/tour-de-france/2025/stage-8,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-07-11,Tour de France,Stage 7,GRAND_TOUR_STAGE,tour-de-france,2.UWT,120,120,197.0,,,2096,https://www.procyclingstats.com/race/tour-de-france/2025/stage-7,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-07-10,Tour de France,Stage 6,GRAND_TOUR_STAGE,tour-de-france,2.UWT,17,17,201.5,,,3309,https://www.procyclingstats.com/race/tour-de-france/2025/stage-6,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-07-09,Tour de France,Stage 5 (ITT),GRAND_TOUR_STAGE,tour-de-france,2.UWT,28,28,33.0,,,191,https://www.procyclingstats.com/race/tour-de-france/2025/stage-5,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-07-08,Tour de France,Stage 4,GRAND_TOUR_STAGE,tour-de-france,2.UWT,34,34,174.2,,,1745,https://www.procyclingstats.com/race/tour-de-france/2025/stage-4,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-07-07,Tour de France,Stage 3,GRAND_TOUR_STAGE,tour-de-france,2.UWT,93,93,178.3,,,792,https://www.procyclingstats.com/race/tour-de-france/2025/stage-3,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-07-06,Tour de France,Stage 2,GRAND_TOUR_STAGE,tour-de-france,2.UWT,13,13,209.1,4.00,15.00,1953,https://www.procyclingstats.com/race/tour-de-france/2025/stage-2,2026-04-17 11:37:30.029316+00
4301,Santiago Buitrago,santiago-buitrago-sanchez,Buitrago Santiago,2025,2025-07-05,Tour de France,Stage 1,GRAND_TOUR_STAGE,tour-de-france,2.UWT,71,71,184.9,,,1065,https://www.procyclingstats.com/race/tour-de-france/2025/stage-1,2026-04-17 11:37:30.029316+00
3900,Sepp Kuss,sepp-kuss,Kuss Sepp,2026,2026-03-29,Volta Ciclista a Catalunya,General classification,SEASON_RACE,,2.UWT,22,22,,16.00,16.00,,https://www.procyclingstats.com/race/volta-a-catalunya/2026/gc,2026-04-17 11:37:45.950576+00
